id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-142	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-142_16k.wav:0:109053	6815	109053	<triplet> Great Wall firm <subj> China <obj> Base	0	en
train-143	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-143_16k.wav:0:119084	7442	119084	<triplet> Baghdad <subj> Iraq <obj> Locate	0	en
train-144	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-144_16k.wav:0:224224	14014	224224	<triplet> Alan Cranston <subj> Senate Committee on Veterans Affairs <obj> Work	0	en
train-145	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-145_16k.wav:0:465340	29083	465340	<triplet> Gerald McEntee <subj> American Federation of State , County and Municipal Employees <obj> Work	0	en
train-146	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-146_16k.wav:0:123542	7721	123542	<triplet> Hernandez Galicia <subj> Ciudad Madero <obj> Live	0	en
train-147	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-147_16k.wav:0:493204	30825	493204	<triplet> Kamchatka <subj> Okhotsk Sea <obj> Locate	0	en
train-148	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-148_16k.wav:0:138032	8627	138032	<triplet> Jean Hackett <subj> New York City <obj> Live	0	en
train-149	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-149_16k.wav:0:186329	11645	186329	<triplet> Vasquez <subj> John Walker <obj> Kill <subj> Alberto Radelat <obj> Kill	0	en
train-150	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-150_16k.wav:0:292212	18263	292212	<triplet> Khieu Samphan <subj> Khmer Rouge <obj> Work	0	en
train-151	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-151_16k.wav:0:162180	10136	162180	<triplet> Aharon Levran <subj> Bar-Ilan University <obj> Work <subj> Center for Strategic Studies <obj> Work	0	en
train-152	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-152_16k.wav:0:108681	6792	108681	<triplet> Lucy Stone <subj> Brookfield , Mass <obj> Live	0	en
train-153	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-153_16k.wav:0:54068	3379	54068	<triplet> Leonid Vinogradov <subj> ITAR-TASS <obj> Work	0	en
train-154	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-154_16k.wav:0:76731	4795	76731	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en
train-155	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-155_16k.wav:0:100508	6281	100508	<triplet> Richard Celeste. <subj> Ohio <obj> Live	0	en
train-156	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-156_16k.wav:0:130973	8185	130973	<triplet> Quebec <subj> North America <obj> Locate	0	en
train-157	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-157_16k.wav:0:104223	6513	104223	<triplet> Campbell Farm <subj> Wapato <obj> Locate	0	en
train-158	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-158_16k.wav:0:32892	2055	32892	<triplet> HUNTINGTON <subj> Ind . <obj> Locate	0	en
train-159	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-159_16k.wav:0:193759	12109	193759	<triplet> Sturholm <subj> KIRO. <obj> Work <triplet> Kathryn Rich <subj> KIRO. <obj> Work	0	en
train-160	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-160_16k.wav:0:195989	12249	195989	<triplet> Jesse Jackson <subj> South Carolina <obj> Live	0	en
train-161	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-161_16k.wav:0:34749	2171	34749	<triplet> Radio Lebanon <subj> Beirut <obj> Base	0	en
train-162	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-162_16k.wav:0:271778	16986	271778	<triplet> Dennis DeConcini <subj> Senate Appropriations treasury and postal subcommittee <obj> Work	0	en
train-163	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-163_16k.wav:0:232397	14524	232397	<triplet> Bob Dole <subj> Kansas <obj> Live	0	en
train-164	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-164_16k.wav:0:103109	6444	103109	<triplet> Pacific Marine Inc. <subj> Houston <obj> Base	0	en
train-165	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-165_16k.wav:0:26947	1684	26947	<triplet> ANP <subj> The Hague <obj> Base	0	en
train-166	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-166_16k.wav:0:185214	11575	185214	<triplet> John Wilkes Booth <subj> President Abraham Lincoln <obj> Kill	0	en
train-167	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-167_16k.wav:0:243543	15221	243543	<triplet> Gavrilo Princip <subj> Archduke Ferdinand <obj> Kill	0	en
train-168	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-168_16k.wav:0:213821	13363	213821	<triplet> Radio Bosnia-Herzegovina Network <subj> Sarajevo <obj> Base	0	en
train-169	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-169_16k.wav:0:115369	7210	115369	<triplet> Mlita hill <subj> Iqlim al-Tuffah <obj> Locate	0	en
train-170	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-170_16k.wav:0:233512	14594	233512	<triplet> Kebara cave <subj> Israel <obj> Locate <triplet> Haifa <subj> Israel <obj> Locate	0	en
train-171	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-171_16k.wav:0:364658	22791	364658	<triplet> James G. Blight <subj> Harvard University <obj> Work <subj> John F. Kennedy School of Government <obj> Work <triplet> David A. Welch <subj> Harvard University <obj> Work <subj> John F. Kennedy School of Government <obj> Work	0	en
train-172	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-172_16k.wav:0:188558	11784	188558	<triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill	0	en
train-173	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-173_16k.wav:0:278466	17404	278466	<triplet> Richard Kennedy <subj> GE <obj> Work	0	en
train-174	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-174_16k.wav:0:143976	8998	143976	<triplet> Andrew Jackson <subj> Waxhaw , S.C. <obj> Live	0	en
train-175	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-175_16k.wav:0:187072	11692	187072	<triplet> Robert Weisner <subj> Washington <obj> Live	0	en
train-176	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-176_16k.wav:0:91963	5747	91963	<triplet> Henry Fonda <subj> Grand Island ,Neb. <obj> Live	0	en
train-177	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-177_16k.wav:0:126143	7883	126143	<triplet> Reagan <subj> U.S. <obj> Live <triplet> State Department <subj> U.S. <obj> Base	0	en
train-178	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-178_16k.wav:0:153264	9579	153264	<triplet> Abebe Worke <subj> Ethiopia <obj> Live <subj> High Court <obj> Work	0	en
train-179	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-179_16k.wav:0:196732	12295	196732	<triplet> Steve Hardy <subj> Coast Guard <obj> Work	0	en
train-180	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-180_16k.wav:0:185586	11599	185586	<triplet> Radio France International <subj> Paris <obj> Base	0	en
train-181	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-181_16k.wav:0:220880	13805	220880	<triplet> George Lucas <subj> Modesto <obj> Live	0	en
train-182	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-182_16k.wav:0:169611	10600	169611	<triplet> Cardenas <subj> PRD <obj> Work <subj> Party of the Democratic Revolution <obj> Work	0	en
train-183	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-183_16k.wav:0:175926	10995	175926	<triplet> Riga <subj> Latvia <obj> Locate <subj> Soviet Union <obj> Locate <triplet> Latvia <subj> Soviet Union <obj> Locate	0	en
train-184	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-184_16k.wav:0:175183	10948	175183	<triplet> Sevket Kazan <subj> RP <obj> Work <subj> Welfare Party <obj> Work	0	en
train-185	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-185_16k.wav:0:200447	12527	200447	<triplet> Santiago <subj> Chile. <obj> Locate	0	en
train-186	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-186_16k.wav:0:147691	9230	147691	<triplet> Actress Angie Dickinson <subj> Kulm , N.D. <obj> Live	0	en
train-187	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-187_16k.wav:0:112025	7001	112025	<triplet> The National Space Development Agency <subj> Japan <obj> Base	0	en
train-188	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-188_16k.wav:0:42180	2636	42180	<triplet> Radiozurnal Radio Network <subj> Prague <obj> Base	0	en
train-189	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-189_16k.wav:0:136917	8557	136917	<triplet> Connecticut Valley Hospital <subj> Middletown <obj> Locate	0	en
train-190	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-190_16k.wav:0:112025	7001	112025	<triplet> Mark David Chapman <subj> Lennon <obj> Kill	0	en
train-191	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-191_16k.wav:0:251716	15732	251716	<triplet> David Cicippio <subj> North Wales <obj> Live <subj> Pa. <obj> Live <triplet> North Wales <subj> Pa. <obj> Locate	0	en
train-192	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-192_16k.wav:0:174069	10879	174069	<triplet> James Monroe <subj> Westmoreland County , Va <obj> Live	0	en
train-193	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-193_16k.wav:0:32520	2032	32520	<triplet> INTERFAX <subj> Moscow <obj> Base	0	en
train-194	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-194_16k.wav:0:221623	13851	221623	<triplet> Lance Davis <subj> Truck Stops of America <obj> Work <subj> Ontario <obj> Live <triplet> Truck Stops of America <subj> Ontario <obj> Base	0	en
train-195	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-195_16k.wav:0:184100	11506	184100	<triplet> Barbara Houser <subj> Minpeco S.A. <obj> Work	0	en
train-196	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-196_16k.wav:0:181128	11320	181128	<triplet> DAO SIAM <subj> Bangkok <obj> Base	0	en
train-197	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-197_16k.wav:0:50353	3147	50353	<triplet> SEOUL <subj> South Korea <obj> Locate <triplet> AP <subj> SEOUL <obj> Base <subj> South Korea <obj> Base	0	en
train-198	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-198_16k.wav:0:250973	15685	250973	<triplet> Vicente Licona <subj> Indemerc-Louis Harris <obj> Work <triplet> Cecilia Soto <subj> Labor Party <obj> Work	0	en
train-199	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-199_16k.wav:0:367259	22953	367259	<triplet> Angolan Government <subj> Angola <obj> Base	0	en
train-200	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-200_16k.wav:0:29548	1846	29548	<triplet> MEMPHIS <subj> Tenn . <obj> Locate	0	en
train-201	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-201_16k.wav:0:309302	19331	309302	<triplet> Russian State Duma <subj> Moscow <obj> Base <triplet> Konstantin Zatulin <subj> Moscow <obj> Live <subj> Russian State Duma <obj> Work	0	en
train-202	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-202_16k.wav:0:65585	4099	65585	<triplet> Thurgood Marshall <subj> Baltimore <obj> Live	0	en
train-203	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-203_16k.wav:0:203790	12736	203790	<triplet> Ramona <subj> San Diego <obj> Locate	0	en
train-204	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-204_16k.wav:0:113883	7117	113883	<triplet> Calvin Coolidge <subj> Plymouth , Vt <obj> Live	0	en
train-205	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-205_16k.wav:0:156236	9764	156236	<triplet> Jim Bowell <subj> Butler Township Fire Department <obj> Work	0	en
train-206	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-206_16k.wav:0:29919	1869	29919	<triplet> TRENTON <subj> N.J. <obj> Locate	0	en
train-207	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-207_16k.wav:0:184843	11552	184843	<triplet> Judy Kaye <subj> New York Opera Repertory Theater <obj> Work	0	en
train-208	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-208_16k.wav:0:124657	7791	124657	<triplet> Chapman <subj> Lennon <obj> Kill	0	en
train-209	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-209_16k.wav:0:213078	13317	213078	<triplet> Mr. Vishnu Hari Dalmia <subj> VHP <obj> Work	0	en
train-210	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-210_16k.wav:0:224967	14060	224967	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en
train-211	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-211_16k.wav:0:230168	14385	230168	<triplet> Ernest L. Boyer <subj> Carnegie Foundation for the Advancement of Teaching <obj> Work	0	en
train-212	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-212_16k.wav:0:156236	9764	156236	<triplet> Santa Catarina Palopo <subj> Solola <obj> Locate	0	en
train-213	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-213_16k.wav:0:277723	17357	277723	<triplet> Stephen K. Yee. <subj> Chinese Consolidated Benevolent Association <obj> Work	0	en
train-214	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-214_16k.wav:0:226825	14176	226825	<triplet> Tom Wolfe <subj> Richmond <obj> Live	0	en
train-215	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-215_16k.wav:0:117226	7326	117226	<triplet> Louis W. Parker <subj> Budapest , Hungary <obj> Live	0	en
train-216	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-216_16k.wav:0:284410	17775	284410	<triplet> Gary H. Heichel <subj> USDA <obj> Work	0	en
train-217	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-217_16k.wav:0:45152	2822	45152	<triplet> O ESTADO DE SAO PAULO <subj> Sao Paulo <obj> Base	0	en
train-218	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-218_16k.wav:0:180385	11274	180385	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en
train-219	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-219_16k.wav:0:166639	10414	166639	<triplet> Martin Van Buren <subj> Kinderhook , N.Y. <obj> Live	0	en
train-220	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-220_16k.wav:0:279580	17473	279580	<triplet> Osny Eugene <subj> Senate <obj> Work	0	en
train-221	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-221_16k.wav:0:188187	11761	188187	<triplet> Rocky Flats <subj> Colorado <obj> Locate <triplet> Fernald <subj> Ohio <obj> Locate	0	en
train-222	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-222_16k.wav:0:27690	1730	27690	<triplet> N-TV <subj> Berlin <obj> Base	0	en
train-223	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-223_16k.wav:0:232769	14548	232769	<triplet> JINGJI YANJIU <subj> Beijing <obj> Base	0	en
train-224	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-224_16k.wav:0:38464	2404	38464	<triplet> KHARTOUM <subj> Sudan <obj> Locate	0	en
train-225	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-225_16k.wav:0:134688	8418	134688	<triplet> James Cirona <subj> Federal Home Loan Bank <obj> Work <subj> San Francisco <obj> Live <triplet> Federal Home Loan Bank <subj> San Francisco <obj> Base	0	en
train-226	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-226_16k.wav:0:115740	7233	115740	<triplet> Leon Czolgosz <subj> President McKinley <obj> Kill	0	en
train-227	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-227_16k.wav:0:203047	12690	203047	<triplet> John Wilkes Booth <subj> Lincoln <obj> Kill	0	en
train-228	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-228_16k.wav:0:386949	24184	386949	<triplet> Marrackech <subj> Morocco <obj> Locate	0	en
train-229	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-229_16k.wav:0:230911	14431	230911	<triplet> Reuven Pedatzur <subj> Jaffe Center for Strategic Studies <obj> Work	0	en
train-230	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-230_16k.wav:0:92706	5794	92706	<triplet> NEZAVISIMAYA GAZETA <subj> Moscow <obj> Base	0	en
train-231	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-231_16k.wav:0:383234	23952	383234	<triplet> Leon Czolgosz <subj> President McKinley <obj> Kill	0	en
train-232	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-232_16k.wav:0:123171	7698	123171	<triplet> Joe Weitz <subj> Emery <obj> Work	0	en
train-233	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-233_16k.wav:0:264720	16545	264720	<triplet> John Wilkes Booth <subj> Lincoln <obj> Kill	0	en
train-234	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-234_16k.wav:0:287382	17961	287382	<triplet> James Earl Ray <subj> Martin Luther King Jr <obj> Kill	0	en
train-235	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-235_16k.wav:0:420758	26297	420758	<triplet> Olgerts Pavlovskis <subj> European Community <obj> Work	0	en
train-236	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-236_16k.wav:0:113511	7094	113511	<triplet> Portland <subj> Maine <obj> Locate	0	en
train-237	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-237_16k.wav:0:282553	17659	282553	<triplet> John Mazor <subj> Air Line Pilots Association <obj> Work	0	en
train-238	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-238_16k.wav:0:331965	20747	331965	<triplet> Nils Bemer <subj> Bellona <obj> Work <triplet> Tomas Nilsen <subj> Bellona <obj> Work <triplet> Northern Fleet <subj> Russia <obj> Base	0	en
train-239	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-239_16k.wav:0:141004	8812	141004	<triplet> Tom Selleck <subj> Detroit <obj> Live	0	en
train-240	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-240_16k.wav:0:87133	5445	87133	<triplet> Mrs. Tsuruyama <subj> Yatsushiro <obj> Live <subj> Kumamoto Prefecture <obj> Live <subj> Japan <obj> Live <triplet> Yatsushiro <subj> Kumamoto Prefecture <obj> Locate <subj> Japan <obj> Locate <triplet> Kumamoto Prefecture <subj> Japan <obj> Locate	0	en
train-241	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-241_16k.wav:0:206020	12876	206020	<triplet> KRASNAYA ZVEZDA <subj> Moscow <obj> Base	0	en
train-242	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-242_16k.wav:0:336051	21003	336051	<triplet> Ruben Blades <subj> Papa Egoro Movement <obj> Work <subj> MPE <obj> Work	0	en
train-243	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-243_16k.wav:0:123542	7721	123542	<triplet> Calvin Coolidge <subj> Plymouth , Vt <obj> Live	0	en
train-244	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-244_16k.wav:0:200818	12551	200818	<triplet> John Harvey Adamson <subj> Don Bolles <obj> Kill	0	en
train-245	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-245_16k.wav:0:215679	13479	215679	<triplet> David Graham <subj> Veterans Administration O Center <obj> Work <triplet> Veterans Administration O Center <subj> Houston <obj> Base	0	en
train-246	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-246_16k.wav:0:210106	13131	210106	<triplet> Phillip Lieberman <subj> Brown Univeristy <obj> Work <subj> Providence <obj> Live <subj> R.I. <obj> Live <triplet> Brown Univeristy <subj> Providence <obj> Base <subj> R.I. <obj> Base <triplet> Providence <subj> R.I. <obj> Locate	0	en
train-247	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-247_16k.wav:0:100137	6258	100137	<triplet> Chris Herr <subj> Wool Wizards <obj> Work	0	en
train-248	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-248_16k.wav:0:272893	17055	272893	<triplet> Babe Ruth <subj> Camden Yards <obj> Live	0	en
train-249	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-249_16k.wav:0:65214	4075	65214	<triplet> Kakuei Tanaka <subj> Liberal Democratic Party <obj> Work <triplet> Noboru Takeshita <subj> Liberal Democratic Party <obj> Work	0	en
train-250	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-250_16k.wav:0:135802	8487	135802	<triplet> James Dickey <subj> Georgia <obj> Live	0	en
train-251	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-251_16k.wav:0:151405	9462	151405	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en
train-252	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-252_16k.wav:0:170724	10670	170724	<triplet> Booth <subj> Lincoln <obj> Kill	0	en
train-253	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-253_16k.wav:0:210849	13178	210849	<triplet> Cox Packing Co. <subj> Devine <obj> Base <triplet> TSW Meats Ltd. <subj> Liverpool <obj> Base	0	en
train-254	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-254_16k.wav:0:48124	3007	48124	<triplet> Gallup Indian Center <subj> N.M. <obj> Locate	0	en
train-255	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-255_16k.wav:0:206391	12899	206391	<triplet> K mart <subj> St. Claire Shores <obj> Base <subj> Mich . <obj> Base <triplet> St. Claire Shores <subj> Mich . <obj> Locate	0	en
train-256	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-256_16k.wav:0:99765	6235	99765	<triplet> Minox company <subj> Heuchelheim <obj> Base	0	en
train-257	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-257_16k.wav:0:113883	7117	113883	<triplet> Oswald <subj> Kennedy. <obj> Kill	0	en
train-258	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-258_16k.wav:0:223852	13990	223852	<triplet> XINHUA <subj> Hefei <obj> Base	0	en
train-259	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-259_16k.wav:0:261004	16312	261004	<triplet> Felix S. Bloch <subj> U.S. <obj> Live	0	en
train-260	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-260_16k.wav:0:239085	14942	239085	<triplet> Anthony M. Kennedy <subj> Supreme Court <obj> Work	0	en
train-261	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-261_16k.wav:0:239456	14966	239456	<triplet> Jean-Verdy Bastien <subj> Celeste Borlette Banks <obj> Work <subj> Celeste FM <obj> Work	0	en
train-262	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-262_16k.wav:0:466455	29153	466455	<triplet> Jesse James <subj> Kearney <obj> Live <subj> Centerville <obj> Live <subj> Clay County , Mo. <obj> Live	0	en
train-263	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-263_16k.wav:0:219766	13735	219766	<triplet> Epps <subj> Epps Aviation <obj> Work <triplet> Epps Aviation <subj> DeKalb Peachtree Airport <obj> Base	0	en
train-264	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-264_16k.wav:0:256175	16010	256175	<triplet> Granic <subj> Croatia <obj> Live <subj> Croatia <obj> Live	0	en
train-265	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-265_16k.wav:0:272893	17055	272893	<triplet> MAINICHI SHIMBUN <subj> Tokyo <obj> Base	0	en
train-266	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-266_16k.wav:0:256546	16034	256546	<triplet> Millard Fillmore <subj> Summerhill , N.Y. <obj> Live	0	en
train-267	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-267_16k.wav:0:146576	9161	146576	<triplet> Stockholm <subj> Sweden. <obj> Locate	0	en
train-268	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-268_16k.wav:0:263605	16475	263605	<triplet> Ginsberg <subj> New Jersey <obj> Live	0	en
train-269	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-269_16k.wav:0:285525	17845	285525	<triplet> Darci Alves Pereira <subj> Mendes <obj> Kill	0	en
train-270	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-270_16k.wav:0:162923	10182	162923	<triplet> Margie Clack. <subj> Forest Service <obj> Work	0	en
train-271	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-271_16k.wav:0:223481	13967	223481	<triplet> Duane Hanson <subj> Minnesota <obj> Live	0	en
train-272	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-272_16k.wav:0:35864	2241	35864	<triplet> LANCASTER <subj> Ky. <obj> Locate	0	en
train-273	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-273_16k.wav:0:310416	19401	310416	<triplet> Chinese Government <subj> China <obj> Base <subj> China <obj> Base	0	en
train-274	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-274_16k.wav:0:179270	11204	179270	<triplet> Bob Dole <subj> Russell , Kan <obj> Live	0	en
train-275	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-275_16k.wav:0:136917	8557	136917	<triplet> George Washington <subj> Westmoreland County <obj> Live	0	en
train-276	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-276_16k.wav:0:168125	10507	168125	<triplet> Harold Richardson <subj> U.S. Strategic Defense Initiative Office <obj> Work	0	en
train-277	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-277_16k.wav:0:251345	15709	251345	<triplet> John Shalikashvili <subj> Joint Chiefs of Staff <obj> Work	0	en
train-278	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-278_16k.wav:0:26947	1684	26947	<triplet> THE NATION <subj> Bangkok <obj> Base	0	en
train-279	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-279_16k.wav:0:370974	23185	370974	<triplet> Lee Harvey Oswald <subj> Mr Kennedy <obj> Kill	0	en
train-280	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-280_16k.wav:0:209362	13085	209362	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en
train-281	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-281_16k.wav:0:195989	12249	195989	<triplet> Perugia <subj> Umbria <obj> Locate	0	en
train-282	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-282_16k.wav:0:233883	14617	233883	<triplet> Gen. Samuel K. Doe <subj> President William Tolbert <obj> Kill	0	en
train-283	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-283_16k.wav:0:206020	12876	206020	<triplet> Goddess of Democracy <subj> Chinatown <obj> Locate	0	en
train-284	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-284_16k.wav:0:234255	14640	234255	<triplet> Darly Alves da Silva <subj> Mendes <obj> Kill	0	en
train-285	/data/wangguitao/IWSLT/Datasets/conll04/train/conll04_train-285_16k.wav:0:172583	10786	172583	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en
