id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-7047	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7047_16k.wav:0:123542	7721	123542	<triplet> He <subj> Congressional Black Caucus <obj> person employee of <subj> dean <obj> person title <subj> he <obj> person identity <triplet> he <subj> dean <obj> person title <subj> Congressional Black Caucus <obj> person employee of	0	en
train-7051	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7051_16k.wav:0:113140	7071	113140	<triplet> he <subj> Cowell <obj> person identity	0	en
train-4796	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4796_16k.wav:0:143976	8998	143976	<triplet> Lindsey Hord <subj> Okeechobee <obj> person employee of <triplet> his <subj> Lindsey Hord <obj> person identity	0	en
train-7059	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7059_16k.wav:0:207134	12945	207134	<triplet> Bryan Baldwin <subj> JetBlue <obj> person employee of <subj> spokesman <obj> person title	0	en
train-6263	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-6263_16k.wav:0:148806	9300	148806	<triplet> Bill McAllister <subj> reporter <obj> person title <subj> secretary <obj> person title <subj> TV reporter <obj> person title <subj> press secretary <obj> person title <triplet> he <subj> Bill McAllister <obj> person identity <subj> secretary <obj> person title	0	en
train-7067	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7067_16k.wav:0:327878	20492	327878	<triplet> Mainland Affairs Council <subj> Chen Ming-tong <obj> organization top members employees	0	en
train-3056	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-3056_16k.wav:0:280323	17520	280323	<triplet> Inter American Press Association <subj> Alejandro Aguirre <obj> organization top members employees	0	en
train-7075	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7075_16k.wav:0:333451	20840	333451	<triplet> Moro National Liberation Front <subj> Nur Misuari <obj> organization top members employees	0	en
train-7079	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7079_16k.wav:0:144719	9044	144719	<triplet> Gillmor <subj> he <obj> person identity <triplet> he <subj> Gillmor <obj> person identity <subj> his <obj> person identity <triplet> his <subj> he <obj> person identity <subj> Gillmor <obj> person identity	0	en
train-7085	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7085_16k.wav:0:327135	20445	327135	<triplet> George Sheldon <subj> Florida Department of Children and Families <obj> person employee of <triplet> he <subj> Secretary <obj> person title <subj> George Sheldon <obj> person identity <subj> Florida Department of Children and Families <obj> person employee of	0	en
train-7087	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7087_16k.wav:0:213078	13317	213078	<triplet> Alcatel - Lucent 's <subj> Patricia F Russo <obj> organization top members employees <triplet> Alcatel - Lucent <subj> Jean-Pascal Beaufret <obj> organization top members employees	0	en
train-7090	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7090_16k.wav:0:272150	17009	272150	<triplet> Richard Perle <subj> Administration <obj> person employee of	0	en
train-7092	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7092_16k.wav:0:135802	8487	135802	<triplet> Kollek <subj> he <obj> person identity <triplet> he <subj> Kollek <obj> person identity	0	en
train-7093	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7093_16k.wav:0:116112	7257	116112	<triplet> Golden Baseball League <subj> Orange County Flyers <obj> organization members	0	en
train-7094	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7094_16k.wav:0:270664	16916	270664	<triplet> Chen Zhu <subj> Minister <obj> person title	0	en
train-5065	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-5065_16k.wav:0:249487	15592	249487	<triplet> Ahmad Qattan <subj> his <obj> person identity <subj> Saudi <obj> person origin <triplet> he <subj> Saudi <obj> person origin <subj> Ahmad Qattan <obj> person identity <subj> representative <obj> person title <subj> his <obj> person identity <triplet> his <subj> Ahmad Qattan <obj> person identity <subj> he <obj> person identity <subj> Saudi <obj> person origin	0	en
train-2599	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-2599_16k.wav:0:80818	5051	80818	<triplet> She <subj> her <obj> person identity	0	en
train-7100	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7100_16k.wav:0:219394	13712	219394	<triplet> Lashkar-e-Taiba <subj> Pakistan <obj> organization country of branch	0	en
train-5424	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-5424_16k.wav:0:164038	10252	164038	<triplet> She <subj> her <obj> person identity <triplet> her <subj> She <obj> person identity <triplet> him <subj> Reagan <obj> person identity	0	en
train-7109	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7109_16k.wav:0:146205	9137	146205	<triplet> Cutrone <subj> she <obj> person identity <subj> she <obj> person identity	0	en
train-7114	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7114_16k.wav:0:203419	12713	203419	<triplet> Raul Castro <subj> president <obj> person title	0	en
train-7115	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7115_16k.wav:0:162552	10159	162552	<triplet> Chris Dodd <subj> his <obj> person identity	0	en
train-7116	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7116_16k.wav:0:75988	4749	75988	<triplet> Vernon Bellecourt <subj> American Indian Movement <obj> person employee of	0	en
train-7117	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7117_16k.wav:0:239828	14989	239828	<triplet> Hussein Kamel <subj> Military Industrialization Organization <obj> person employee of <subj> industry minister <obj> person title	0	en
train-7123	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7123_16k.wav:0:186701	11668	186701	<triplet> Hindalco <subj> producer <obj> person title	0	en
train-7125	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7125_16k.wav:0:239828	14989	239828	<triplet> he <subj> he <obj> person identity	0	en
train-7132	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7132_16k.wav:0:262119	16382	262119	<triplet> Steve McPherson <subj> ABC <obj> person employee of	0	en
train-7134	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7134_16k.wav:0:283667	17729	283667	<triplet> Ospel <subj> he <obj> person identity	0	en
train-841	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-841_16k.wav:0:198589	12411	198589	<triplet> Herrera <subj> his <obj> person identity <subj> leather artisan <obj> person title <triplet> his <subj> Herrera <obj> person identity <subj> he <obj> person identity <triplet> he <subj> Herrera <obj> person identity	0	en
train-5185	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-5185_16k.wav:0:188558	11784	188558	<triplet> She <subj> her <obj> person identity <triplet> her <subj> She <obj> person identity	0	en
train-6025	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-6025_16k.wav:0:303729	18983	303729	<triplet> National Red Cross <subj> South Korea <obj> organization country of branch <subj> Yoo Chong-ha <obj> organization top members employees	0	en
train-7153	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7153_16k.wav:0:258775	16173	258775	<triplet> Universiteit Gent <subj> Faculty of Engineering <obj> organization members	0	en
train-7154	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7154_16k.wav:0:361686	22605	361686	<triplet> Barbara Boxer <subj> governor <obj> person title	0	en
train-7159	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7159_16k.wav:0:233140	14571	233140	<triplet> He <subj> chairman <obj> person title	0	en
train-7164	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7164_16k.wav:0:181871	11366	181871	<triplet> Dan Abrams <subj> MSNBC <obj> person employee of	0	en
train-372	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-372_16k.wav:0:281809	17613	281809	<triplet> Maloney <subj> his <obj> person identity <subj> he <obj> person identity	0	en
train-7176	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7176_16k.wav:0:180756	11297	180756	<triplet> Carnival <subj> Carnival <obj> organization alternate names	0	en
train-7179	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7179_16k.wav:0:211964	13247	211964	<triplet> He <subj> lieutenant <obj> person title <subj> correspondent <obj> person title	0	en
train-7180	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7180_16k.wav:0:255060	15941	255060	<triplet> Art Buchwald <subj> author <obj> person title <subj> columnist <obj> person title <subj> satirist <obj> person title	0	en
train-7183	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7183_16k.wav:0:317475	19842	317475	<triplet> MNLF <subj> Panamao <obj> organization city of branch	0	en
train-182	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-182_16k.wav:0:269549	16846	269549	<triplet> Abdul Karim al-Khawinay <subj> editor <obj> person title <subj> Al-Shura <obj> person employee of	0	en
train-7187	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7187_16k.wav:0:379519	23719	379519	<triplet> Focus on the Family <subj> James Dobson <obj> organization top members employees <subj> Colorado Springs <obj> organization city of branch	0	en
train-6361	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-6361_16k.wav:0:302615	18913	302615	<triplet> China National Aviation Corp. <subj> CNAC <obj> organization alternate names	0	en
train-7189	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7189_16k.wav:0:159951	9996	159951	<triplet> Chris Bentley <subj> spokesman <obj> person title <subj> U.S. Citizenship and Immigration Services <obj> person employee of	0	en
train-7190	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7190_16k.wav:0:116483	7280	116483	<triplet> Justin Theroux <subj> his <obj> person identity <triplet> his <subj> Justin Theroux <obj> person identity	0	en
train-7198	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7198_16k.wav:0:148434	9277	148434	<triplet> her <subj> she <obj> person identity <subj> she <obj> person identity	0	en
train-7206	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7206_16k.wav:0:379519	23719	379519	<triplet> CC <subj> Competition Commission <obj> organization alternate names	0	en
train-7207	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7207_16k.wav:0:62985	3936	62985	<triplet> He <subj> he <obj> person identity	0	en
train-4778	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4778_16k.wav:0:121313	7582	121313	<triplet> she <subj> U.S. <obj> person employee of <subj> Dunn <obj> person identity	0	en
train-7214	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7214_16k.wav:0:295556	18472	295556	<triplet> Ali Larijani <subj> Iranian <obj> person employee of	0	en
train-7216	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7216_16k.wav:0:262490	16405	262490	<triplet> CNAC <subj> China National Aviation Corporation <obj> organization alternate names	0	en
train-7217	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7217_16k.wav:0:110911	6931	110911	<triplet> Frankie <subj> frankiedelgado <obj> person identity	0	en
train-4810	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4810_16k.wav:0:98279	6142	98279	<triplet> Paul Gillmor <subj> his <obj> person identity <subj> Congressman <obj> person title <triplet> his <subj> Congressman <obj> person title <subj> Paul Gillmor <obj> person identity	0	en
train-2911	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-2911_16k.wav:0:136917	8557	136917	<triplet> his <subj> Prime Minister <obj> person title <subj> Gordon Brown <obj> person identity <subj> leader <obj> person title	0	en
train-7221	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7221_16k.wav:0:116855	7303	116855	<triplet> Murat Kurnaz <subj> 19 <obj> person age	0	en
train-7226	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7226_16k.wav:0:162923	10182	162923	<triplet> he <subj> Jake <obj> person identity	0	en
train-7227	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7227_16k.wav:0:241685	15105	241685	<triplet> Raul Castro <subj> his <obj> person identity	0	en
train-7228	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7228_16k.wav:0:239456	14966	239456	<triplet> Julian Bond <subj> American University <obj> person employee of <subj> professor <obj> person title	0	en
train-7229	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7229_16k.wav:0:287754	17984	287754	<triplet> Chad White <subj> principal <obj> person title <subj> Superintendent <obj> person title <subj> Desoto Central Middle School <obj> person employee of	0	en
train-7233	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7233_16k.wav:0:91592	5724	91592	<triplet> Scorpions <subj> Serbia <obj> organization country of branch	0	en
train-1848	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-1848_16k.wav:0:136174	8510	136174	<triplet> he <subj> Walter P. Offutt Jr. <obj> person identity <subj> minister <obj> person title	0	en
train-7241	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7241_16k.wav:0:197475	12342	197475	<triplet> Nitschmann Middle School <subj> Bethlehem <obj> organization city of branch	0	en
train-7253	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7253_16k.wav:0:379519	23719	379519	<triplet> American Psychiatric Association <subj> Steven Sharfstein <obj> organization top members employees	0	en
train-7255	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7255_16k.wav:0:156979	9811	156979	<triplet> she <subj> Schroeder <obj> person identity <subj> Patricia Schroeder <obj> person identity	0	en
train-7256	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7256_16k.wav:0:145090	9068	145090	<triplet> Steve McPherson <subj> ABC <obj> person employee of <subj> he <obj> person identity	0	en
train-7261	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7261_16k.wav:0:91220	5701	91220	<triplet> him <subj> he <obj> person identity <triplet> he <subj> him <obj> person identity	0	en
train-7264	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7264_16k.wav:0:269921	16870	269921	<triplet> CPC <subj> BEIJING <obj> organization city of branch	0	en
train-7267	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7267_16k.wav:0:342367	21397	342367	<triplet> Molly Malaney <subj> his <obj> person identity <subj> Molly <obj> person identity	0	en
train-7270	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7270_16k.wav:0:111654	6978	111654	<triplet> him <subj> his <obj> person identity	0	en
train-629	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-629_16k.wav:0:250602	15662	250602	<triplet> she <subj> Chancellor <obj> person title	0	en
train-7273	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7273_16k.wav:0:43294	2705	43294	<triplet> She <subj> Madonna <obj> person identity	0	en
train-1918	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-1918_16k.wav:0:222738	13921	222738	<triplet> IAPA <subj> press freedom commission <obj> organization members <subj> Gonzalo Marroquin <obj> organization top members employees	0	en
train-7291	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7291_16k.wav:0:110911	6931	110911	<triplet> Michael Johns <subj> nearly 30 years old <obj> person age	0	en
train-6073	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-6073_16k.wav:0:347197	21699	347197	<triplet> American Bar Association <subj> Talbot <obj> organization top members employees <subj> U.S. <obj> organization country of branch <subj> Sandy '' D'Alemberte <obj> organization top members employees	0	en
train-1371	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-1371_16k.wav:0:198961	12435	198961	<triplet> Bellecourt <subj> his <obj> person identity <subj> he <obj> person identity <triplet> his <subj> he <obj> person identity <subj> his <obj> person identity <triplet> he <subj> Bellecourt <obj> person identity <subj> his <obj> person identity <subj> his <obj> person identity <triplet> his <subj> his <obj> person identity	0	en
train-7312	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7312_16k.wav:0:281809	17613	281809	<triplet> University of Haifa <subj> Shlomo Breznitz <obj> organization top members employees <subj> Israel <obj> organization country of branch	0	en
train-7315	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7315_16k.wav:0:76359	4772	76359	<triplet> her <subj> ali <obj> person identity <subj> she <obj> person identity	0	en
train-4550	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4550_16k.wav:0:375061	23441	375061	<triplet> NAN <subj> National Action Network <obj> organization alternate names <subj> Washington , DC <obj> organization city of branch	0	en
train-7317	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7317_16k.wav:0:258404	16150	258404	<triplet> he <subj> Bennet <obj> person identity	0	en
train-7321	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7321_16k.wav:0:163295	10205	163295	<triplet> David Gregory <subj> NBC <obj> person employee of	0	en
train-7322	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7322_16k.wav:0:80446	5027	80446	<triplet> him <subj> Hamilton <obj> person identity	0	en
train-7324	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7324_16k.wav:0:200447	12527	200447	<triplet> R Nicholas Burns <subj> diplomat <obj> person title <subj> State Department <obj> person employee of	0	en
train-7327	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7327_16k.wav:0:204533	12783	204533	<triplet> Ayatollah Seyyed Ali Khamenei <subj> Leader <obj> person title	0	en
train-7334	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7334_16k.wav:0:108310	6769	108310	<triplet> Steve McPherson <subj> ABC <obj> person employee of	0	en
train-7335	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7335_16k.wav:0:198961	12435	198961	<triplet> Bangladesh Awami League <subj> Syed Ashraful Islam <obj> organization top members employees	0	en
train-7340	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7340_16k.wav:0:129858	8116	129858	<triplet> US National Security Council <subj> Iran <obj> organization country of branch	0	en
train-7343	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7343_16k.wav:0:208992	13062	208992	<triplet> Mainland Affairs Council <subj> David Huang <obj> organization top members employees	0	en
train-7345	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7345_16k.wav:0:185586	11599	185586	<triplet> his <subj> ambassador <obj> person title	0	en
train-7348	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7348_16k.wav:0:158837	9927	158837	<triplet> Julian Bond <subj> NAACP <obj> person employee of	0	en
train-7349	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7349_16k.wav:0:115369	7210	115369	<triplet> Kurnaz <subj> Turkish <obj> person origin	0	en
train-7351	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7351_16k.wav:0:98650	6165	98650	<triplet> Teddy Kollek <subj> JERUSALEM <obj> person employee of <subj> mayor <obj> person title	0	en
train-1816	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-1816_16k.wav:0:379519	23719	379519	<triplet> Chris Simcox <subj> kindergarten teacher <obj> person title	0	en
train-7354	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7354_16k.wav:0:217537	13596	217537	<triplet> she <subj> She <obj> person identity	0	en
train-5922	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-5922_16k.wav:0:207134	12945	207134	<triplet> Itochu Corp. <subj> Japan <obj> organization country of branch	0	en
train-7364	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7364_16k.wav:0:268435	16777	268435	<triplet> agency <subj> Federal Motor Carrier Safety Administration <obj> organization alternate names	0	en
train-7365	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7365_16k.wav:0:70415	4400	70415	<triplet> her <subj> Kell <obj> person identity <subj> Cutrone <obj> person identity	0	en
train-539	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-539_16k.wav:0:93821	5863	93821	<triplet> He <subj> his <obj> person identity <triplet> his <subj> He <obj> person identity	0	en
train-7378	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7378_16k.wav:0:312274	19517	312274	<triplet> Badr Corps <subj> Iraq <obj> organization country of branch	0	en
train-7382	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7382_16k.wav:0:297413	18588	297413	<triplet> Brandon McInerney <subj> 14 years old <obj> person age	0	en
train-7390	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7390_16k.wav:0:216051	13503	216051	<triplet> George Young <subj> Giants <obj> person employee of <subj> personnel department <obj> person employee of	0	en
train-6422	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-6422_16k.wav:0:113883	7117	113883	<triplet> He <subj> he <obj> person identity <subj> he <obj> person identity <triplet> he <subj> he <obj> person identity <subj> He <obj> person identity <subj> He <obj> person identity <subj> he <obj> person identity	0	en
train-3152	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-3152_16k.wav:0:200447	12527	200447	<triplet> Justin Theroux <subj> actor <obj> person title	0	en
train-7398	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7398_16k.wav:0:118341	7396	118341	<triplet> Berthold Huber <subj> vice president <obj> person title <subj> IG Metall <obj> person employee of	0	en
train-7400	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7400_16k.wav:0:249487	15592	249487	<triplet> Marywood University <subj> Scranton <obj> organization city of branch	0	en
train-7401	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7401_16k.wav:0:193388	12086	193388	<triplet> him <subj> him <obj> person identity <subj> he <obj> person identity <subj> he <obj> person identity <subj> King <obj> person identity <subj> him <obj> person identity <triplet> he <subj> him <obj> person identity <subj> King <obj> person identity <subj> him <obj> person identity	0	en
train-4498	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4498_16k.wav:0:188930	11808	188930	<triplet> his <subj> he <obj> person identity	0	en
train-7404	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7404_16k.wav:0:302615	18913	302615	<triplet> Negroponte <subj> Mexico <obj> person employee of	0	en
train-7408	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7408_16k.wav:0:131344	8209	131344	<triplet> National Museum of Women in the Arts <subj> Judy Larson <obj> organization top members employees	0	en
train-7412	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7412_16k.wav:0:104966	6560	104966	<triplet> Hamilton <subj> his <obj> person identity	0	en
train-7423	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7423_16k.wav:0:326020	20376	326020	<triplet> Barbara Boxer <subj> Senator <obj> person title	0	en
train-7424	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7424_16k.wav:0:204905	12806	204905	<triplet> he <subj> Reagan <obj> person identity	0	en
train-7431	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7431_16k.wav:0:195989	12249	195989	<triplet> Steve McPherson <subj> ABC <obj> person employee of <subj> McPherson <obj> person identity <subj> his <obj> person identity	0	en
train-7439	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7439_16k.wav:0:335308	20956	335308	<triplet> He <subj> Museum of Science <obj> person employee of <subj> New England Museum of Natural History <obj> person employee of	0	en
train-7455	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7455_16k.wav:0:199704	12481	199704	<triplet> Adam Senn <subj> MTV <obj> person employee of <subj> owner <obj> person title <subj> model <obj> person title <subj> Gucci <obj> person employee of	0	en
train-7457	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7457_16k.wav:0:221252	13828	221252	<triplet> Melanie Fiona <subj> SRC / Universal Motown Records <obj> person employee of	0	en
train-7463	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7463_16k.wav:0:173697	10856	173697	<triplet> He <subj> United Nations <obj> person employee of	0	en
train-7464	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7464_16k.wav:0:96793	6049	96793	<triplet> Dan Abrams <subj> attorney <obj> person title	0	en
train-7469	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7469_16k.wav:0:237599	14849	237599	<triplet> Jerry Robbins <subj> Robbins Diamonds <obj> person employee of	0	en
train-4295	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-4295_16k.wav:0:136917	8557	136917	<triplet> She <subj> her <obj> person identity <subj> she <obj> person identity <triplet> she <subj> She <obj> person identity <subj> her <obj> person identity <triplet> her <subj> she <obj> person identity <subj> She <obj> person identity	0	en
train-7473	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7473_16k.wav:0:145462	9091	145462	<triplet> he <subj> Waldheim <obj> person identity	0	en
train-7478	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7478_16k.wav:0:92335	5770	92335	<triplet> Pentax <subj> Pentax <obj> organization alternate names	0	en
train-7480	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7480_16k.wav:0:130601	8162	130601	<triplet> American Bankers Association <subj> Ed Yingling <obj> organization top members employees	0	en
train-7483	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7483_16k.wav:0:161809	10113	161809	<triplet> Bernama <subj> Hishamuddin Tun Hussein <obj> organization top members employees	0	en
train-7487	/home/yli/ye17/guitao/workplace/IWSLT/Datasets/tacred/train_0-9999/train-7487_16k.wav:0:379519	23719	379519	<triplet> Samsung <subj> Samsung <obj> organization alternate names <subj> Samsung <obj> organization alternate names	0	en
